Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-09-22,2014,9,22,Monday,38,2014-38,255.0,256.02,244.71,250.03,8214100,250.03,-0.03582449592216341,271.0692857142859,251.14120000000005
2014-09-23,2014,9,23,Tuesday,38,2014-38,245.22,253.8,245.0,250.41,5658700,250.41,0.001519837158212134,268.8707142857144,251.61540000000005
2014-09-24,2014,9,24,Wednesday,38,2014-38,251.12,252.84,247.04,252.14,3749500,252.14,0.006908652618660582,266.44928571428585,252.26660000000004
2014-09-25,2014,9,25,Thursday,38,2014-38,252.52,254.96,246.1,246.95,4834200,246.95,-0.020583812381889444,264.27500000000015,252.86240000000006
2014-09-26,2014,9,26,Friday,38,2014-38,248.25,249.73,246.07,246.6,3795400,246.6,-0.0014172538937099466,261.73857142857156,253.48640000000006
2014-09-29,2014,9,29,Monday,39,2014-39,244.0,248.64,241.38,245.26,4852700,245.26,-0.005433947946121287,259.36571428571443,253.99120000000005
2014-09-30,2014,9,30,Tuesday,39,2014-39,246.92,247.65,240.12,242.68,4238300,242.68,-0.01051945644964436,256.62142857142874,254.43400000000005
2014-10-01,2014,10,1,Wednesday,39,2014-39,242.2,242.66,235.65,240.24,5941700,240.24,-0.01005434010325279,253.75928571428588,254.84720000000004
2014-10-02,2014,10,2,Thursday,39,2014-39,250.2,252.79,245.36,251.42,8998200,251.42,0.04653676498562764,251.77500000000018,255.42580000000007
2014-10-03,2014,10,3,Friday,39,2014-39,253.06,256.5,251.03,255.21,5406300,255.21,0.01507441163202583,251.87142857142877,256.05920000000003
2014-10-06,2014,10,6,Monday,40,2014-40,259.13,262.49,257.8,260.62,7713300,260.62,0.021198182912105734,251.86285714285734,256.8002
2014-10-07,2014,10,7,Tuesday,40,2014-40,258.53,261.46,255.73,259.57,4485500,259.57,-0.004028807507638232,251.73357142857162,257.49520000000007
2014-10-08,2014,10,8,Wednesday,40,2014-40,260.1,262.88,252.64,259.28,5055100,259.28,-0.0011172652338050648,251.40928571428591,258.1806
2014-10-09,2014,10,9,Thursday,40,2014-40,262.25,265.54,254.4,257.01,7361300,257.01,-0.008754971553375124,251.2442857142859,258.74240000000003
2014-10-10,2014,10,10,Friday,40,2014-40,244.64,245.89,235.2,236.91,12888300,236.91,-0.07820709443124574,250.307142857143,259.0146000000001
2014-10-13,2014,10,13,Monday,41,2014-41,238.57,238.96,221.0,224.59,11268700,224.59,-0.05200290040006095,248.4628571428573,258.84100000000007
2014-10-14,2014,10,14,Tuesday,41,2014-41,228.25,232.47,223.0,227.06,7105300,227.06,0.010997823861161882,246.67142857142875,258.6118
2014-10-15,2014,10,15,Wednesday,41,2014-41,220.0,230.99,217.32,229.7,9147300,229.7,0.011626880199217648,245.4392857142859,258.43600000000004
2014-10-16,2014,10,16,Thursday,41,2014-41,219.72,229.92,219.1,226.35,5399300,226.35,-0.014584200649690904,243.9928571428573,257.98440000000005
2014-10-17,2014,10,17,Friday,41,2014-41,233.38,234.77,226.55,227.48,10549400,227.48,0.004992222635535004,242.72285714285732,257.48620000000005
2014-10-20,2014,10,20,Monday,42,2014-42,226.72,232.4,225.51,230.47,3494400,230.47,0.013144037055220048,241.85071428571447,257.13300000000004
2014-10-21,2014,10,21,Tuesday,42,2014-42,234.27,235.39,230.8,235.34,4130300,235.34,0.02113071155201629,241.5007142857145,256.6534000000001
2014-10-22,2014,10,22,Wednesday,42,2014-42,233.19,237.39,230.56,231.1,4116600,231.1,-0.018016445569615014,240.0492857142859,256.0762000000001
2014-10-23,2014,10,23,Thursday,42,2014-42,234.66,236.28,232.0,235.29,3492400,235.29,0.018130623418245895,238.62642857142876,255.57580000000013
2014-10-24,2014,10,24,Friday,42,2014-42,236.27,237.8,231.2,235.24,3463300,235.24,-0.0002124518440865808,236.81357142857163,255.05300000000014
2014-10-27,2014,10,27,Monday,43,2014-43,234.25,234.61,220.31,221.67,9553300,221.67,-0.057685797514628434,234.10642857142878,254.24620000000013
2014-10-28,2014,10,28,Tuesday,43,2014-43,229.6,244.6,228.25,242.77,10516300,242.77,0.09518656686880234,232.92714285714308,253.90280000000013
2014-10-29,2014,10,29,Wednesday,43,2014-43,241.13,241.5,235.64,238.1,4962500,238.1,-0.019236306325983166,231.5764285714288,253.52960000000013
2014-10-30,2014,10,30,Thursday,43,2014-43,238.14,240.5,235.06,238.66,3228400,238.66,0.0023519426469493787,231.7014285714288,253.18860000000015
2014-10-31,2014,10,31,Friday,43,2014-43,242.51,243.12,238.75,241.7,3775300,241.7,0.01273775764470697,232.92357142857165,252.93580000000017
2014-11-03,2014,11,3,Monday,44,2014-44,243.0,247.56,241.32,242.59,4203800,242.59,0.0036822482452865124,234.03285714285738,252.65200000000016
2014-11-04,2014,11,4,Tuesday,44,2014-44,240.49,242.35,236.53,238.93,3682600,238.93,-0.015087199461479628,234.6921428571431,252.17960000000016
2014-11-05,2014,11,5,Wednesday,44,2014-44,241.0,241.36,230.53,230.97,9045900,230.97,-0.03331516217756525,235.02214285714308,251.56420000000017
2014-11-06,2014,11,6,Thursday,44,2014-44,234.49,246.69,228.5,241.22,15354700,241.22,0.044378057521875514,236.00357142857163,251.12360000000015
2014-11-07,2014,11,7,Friday,44,2014-44,242.19,242.84,237.2,240.2,5161000,240.2,-0.0042285227895662025,236.69857142857163,250.65040000000016
2014-11-10,2014,11,10,Monday,45,2014-45,239.11,242.88,236.8,241.93,4577200,241.93,0.007202313694915752,237.1692857142859,250.09500000000014
2014-11-11,2014,11,11,Tuesday,45,2014-45,242.55,251.82,242.0,251.08,7948800,251.08,0.03782089626041407,238.59642857142876,249.43420000000012
2014-11-12,2014,11,12,Wednesday,45,2014-45,249.72,252.34,245.58,249.1,5870800,249.1,-0.007885915696588808,239.58285714285734,248.79240000000013
2014-11-13,2014,11,13,Thursday,45,2014-45,250.62,255.75,250.25,251.7,6236000,251.7,0.01043753826182603,240.75857142857163,248.10560000000012
2014-11-14,2014,11,14,Friday,45,2014-45,250.0,258.85,248.5,258.68,6101100,258.68,0.027731409662966167,243.40214285714302,247.73140000000015
2014-11-17,2014,11,17,Monday,46,2014-46,257.49,259.0,252.02,253.98,4025700,253.98,-0.01816915525482088,244.2028571428573,247.16880000000012
2014-11-18,2014,11,18,Tuesday,46,2014-46,255.86,259.99,255.51,257.7,4473000,257.7,0.014646887715845436,245.60285714285732,246.75320000000013
2014-11-19,2014,11,19,Wednesday,46,2014-46,250.61,251.88,245.6,247.74,7918500,247.74,-0.03864961677171175,246.25142857142873,246.08600000000013
2014-11-20,2014,11,20,Thursday,46,2014-46,247.95,250.93,246.0,248.71,3587200,248.71,0.003915400012897363,246.75214285714304,245.45400000000012
2014-11-21,2014,11,21,Friday,46,2014-46,252.21,252.78,242.17,242.78,7485100,242.78,-0.023843061294242962,246.76571428571447,244.72560000000013
2014-11-24,2014,11,24,Monday,47,2014-47,245.2,247.6,240.64,246.72,4789700,246.72,0.01622869454327658,247.32214285714304,244.5828000000001
2014-11-25,2014,11,25,Tuesday,47,2014-47,247.35,249.72,246.09,248.09,3159800,248.09,0.005552833618714059,248.54500000000021,244.3298000000001
2014-11-26,2014,11,26,Wednesday,47,2014-47,248.34,249.0,246.6,248.44,1981200,248.44,0.0014108029694148705,249.0607142857145,244.07100000000014
2014-11-28,2014,11,28,Friday,47,2014-47,245.35,246.69,242.52,244.52,2119700,244.52,-0.015778450050006887,249.36928571428595,243.68500000000014
2014-12-01,2014,12,1,Monday,48,2014-48,241.16,242.47,229.01,231.64,8619400,231.64,-0.05267464689089696,248.63428571428594,243.13140000000013
2014-12-02,2014,12,2,Tuesday,48,2014-48,234.57,234.88,228.0,231.43,5887000,231.43,-0.0009066081610280552,247.23071428571453,242.75940000000014
2014-12-03,2014,12,3,Wednesday,48,2014-48,226.25,229.72,225.5,229.3,5307700,229.3,-0.009203602348151207,245.81642857142882,242.3372000000001
2014-12-04,2014,12,4,Thursday,48,2014-48,228.6,230.9,227.81,228.28,3855600,228.28,-0.004448339550308211,244.1435714285717,241.86000000000016
2014-12-05,2014,12,5,Friday,48,2014-48,228.67,229.39,222.26,223.71,6063600,223.71,-0.020019239924072396,241.64571428571458,241.3952000000001
2014-12-08,2014,12,8,Monday,49,2014-49,221.54,224.86,212.34,214.36,9225600,214.36,-0.0417952072902783,238.8157142857146,240.75040000000013
2014-12-09,2014,12,9,Tuesday,49,2014-49,209.34,217.73,204.27,216.89,9431500,216.89,0.011802569379049999,235.9007142857146,240.1830000000001
2014-12-10,2014,12,10,Wednesday,49,2014-49,214.13,216.77,207.7,209.84,7314100,209.84,-0.03250497059153157,233.19357142857174,239.5262000000001
2014-12-11,2014,12,11,Thursday,49,2014-49,210.53,215.43,208.23,208.88,6694400,208.88,-0.004574873579068828,230.34857142857177,238.8990000000001
2014-12-12,2014,12,12,Friday,49,2014-49,204.82,211.68,204.5,207.0,7173800,207.0,-0.009000406160787122,227.79285714285746,238.0106000000001
2014-12-15,2014,12,15,Monday,50,2014-50,209.29,209.8,202.67,204.04,5218300,204.04,-0.014299549342353557,224.74428571428604,236.98720000000012
2014-12-16,2014,12,16,Tuesday,50,2014-50,200.89,203.68,195.37,197.81,8426100,197.81,-0.03053320884402555,221.15285714285747,235.7310000000001
2014-12-17,2014,12,17,Wednesday,50,2014-50,193.06,206.65,192.65,205.82,7367800,205.82,0.04049345262871418,218.10857142857176,234.6560000000001
2014-12-18,2014,12,18,Thursday,50,2014-50,212.38,218.44,211.8,218.26,7483300,218.26,0.06044109775499651,216.23285714285745,233.83560000000008
2014-12-19,2014,12,19,Friday,50,2014-50,220.19,220.4,214.5,219.29,6910500,219.29,0.004719136833225779,215.3507142857146,233.0812000000001
2014-12-22,2014,12,22,Monday,51,2014-51,220.0,224.06,218.26,222.6,4799400,222.6,0.015094226452293524,214.7200000000003,232.7950000000001
2014-12-23,2014,12,23,Tuesday,51,2014-51,223.81,224.32,219.52,220.97,4505700,220.97,-0.007322573396761234,214.12500000000028,232.72260000000009
2014-12-24,2014,12,24,Wednesday,51,2014-51,219.77,222.5,219.25,222.26,1332200,222.26,0.005837866131178426,213.69500000000025,232.6266000000001
2014-12-26,2014,12,26,Friday,51,2014-51,221.51,228.5,221.5,227.82,3327000,227.82,0.025015805609640784,213.9885714285717,232.58900000000008
2014-12-29,2014,12,29,Monday,52,2014-52,226.9,227.91,224.02,225.71,2802500,225.71,-0.009261700212961355,214.799285714286,232.57620000000006
2014-12-30,2014,12,30,Tuesday,52,2014-52,223.99,225.65,221.4,222.23,2903200,222.23,-0.015418062482004835,215.18071428571457,232.47120000000007
2014-12-31,2014,12,31,Wednesday,52,2014-52,223.09,225.68,222.25,222.41,2297500,222.41,0.0008100073708816602,216.07857142857168,232.31000000000006
2015-01-02,2015,1,2,Friday,00,2015-00,222.87,223.25,213.26,219.31,4764400,219.31,-0.01393824941536903,216.82357142857168,231.98940000000005
2015-01-05,2015,1,5,Monday,01,2015-01,214.55,216.5,207.16,210.09,5368500,210.09,-0.04204095263937879,217.04428571428596,231.56920000000005
2015-01-06,2015,1,6,Tuesday,01,2015-01,210.06,214.2,204.21,211.28,6261900,211.28,0.0056642508551065784,217.56142857142885,231.08900000000006
2015-01-07,2015,1,7,Wednesday,01,2015-01,213.35,214.78,209.78,210.95,2968400,210.95,-0.0015619170435503538,218.50000000000026,230.60320000000007
2015-01-08,2015,1,8,Thursday,01,2015-01,212.81,213.8,210.01,210.62,3442500,210.62,-0.0015643604447913573,218.84285714285738,230.3822000000001
2015-01-09,2015,1,9,Friday,01,2015-01,208.92,209.98,204.96,206.66,4668300,206.66,-0.01880159313874641,218.01428571428596,229.66000000000008
2015-01-12,2015,1,12,Monday,02,2015-02,203.05,204.47,199.25,202.21,5950300,202.21,-0.021532937527272922,216.79428571428596,228.94220000000004
2015-01-13,2015,1,13,Tuesday,02,2015-02,203.32,207.61,200.91,204.25,4477300,204.25,0.010088488296325915,215.48357142857168,228.25400000000005
2015-01-14,2015,1,14,Wednesday,02,2015-02,185.83,195.2,185.0,192.69,11551900,192.69,-0.05659729526851287,213.4635714285717,227.27380000000005
2015-01-15,2015,1,15,Thursday,02,2015-02,194.49,195.75,190.0,191.87,5216500,191.87,-0.004255577942961053,211.29285714285743,226.25940000000006
2015-01-16,2015,1,16,Friday,02,2015-02,190.7,194.49,189.65,193.07,3603200,193.07,0.00625429841856362,208.81071428571457,225.34220000000005
2015-01-20,2015,1,20,Tuesday,03,2015-03,193.87,194.12,187.04,191.93,4503200,191.93,-0.0059046698357612115,206.39785714285742,224.56140000000008
2015-01-21,2015,1,21,Wednesday,03,2015-03,189.55,198.68,189.51,196.57,4153000,196.57,0.02417555788831649,204.56500000000028,223.66840000000008
2015-01-22,2015,1,22,Thursday,03,2015-03,197.0,203.24,195.2,201.62,4116900,201.62,0.025690530624234098,203.0800000000003,222.89680000000007
2015-01-23,2015,1,23,Friday,03,2015-03,200.29,203.5,198.33,201.29,3438600,201.29,-0.0016367515080182304,201.79285714285743,222.0840000000001
2015-01-26,2015,1,26,Monday,04,2015-04,201.83,208.62,201.05,206.55,3234500,206.55,0.026131501520534783,201.54000000000028,221.19340000000008
2015-01-27,2015,1,27,Tuesday,04,2015-04,204.42,208.03,203.3,205.98,2781000,205.98,-0.002759657786477576,201.16142857142884,220.33100000000005
2015-01-28,2015,1,28,Wednesday,04,2015-04,206.11,206.37,198.42,199.37,3149600,199.37,-0.03209049785152418,200.33428571428598,219.28440000000006
2015-01-29,2015,1,29,Thursday,04,2015-04,201.07,205.98,196.5,205.2,3548100,205.2,0.0292421225552415,199.94714285714312,218.21480000000008
2015-01-30,2015,1,30,Friday,04,2015-04,203.96,207.47,203.0,203.6,3007000,203.6,-0.007797226454784645,199.7285714285717,217.20720000000009
2015-02-02,2015,2,2,Monday,05,2015-05,203.97,211.95,203.3,210.94,4149200,210.94,0.03605106148257575,200.35214285714315,216.27200000000008
2015-02-03,2015,2,3,Tuesday,05,2015-05,213.22,220.37,211.27,218.36,4826200,218.36,0.03517587030940894,201.3600000000003,215.6844000000001
2015-02-04,2015,2,4,Wednesday,05,2015-05,218.29,221.48,216.8,218.55,3305400,218.55,0.0008701339113168505,203.20714285714317,215.0812000000001
2015-02-05,2015,2,5,Thursday,05,2015-05,219.88,225.48,219.64,220.99,3522900,220.99,0.011164504266002684,205.28714285714315,214.64540000000008
2015-02-06,2015,2,6,Friday,05,2015-05,222.0,223.4,216.5,217.36,3243900,217.36,-0.016426104315042322,207.02214285714314,214.0582000000001
2015-02-09,2015,2,9,Monday,06,2015-06,215.38,217.93,211.99,217.48,3472400,217.48,0.000552057033725406,208.84714285714315,213.44600000000008
2015-02-10,2015,2,10,Tuesday,06,2015-06,217.55,220.5,215.0,216.29,5390500,216.29,-0.005471778852235709,210.25571428571456,212.8030000000001
2015-02-11,2015,2,11,Wednesday,06,2015-06,212.21,214.74,207.28,212.8,9769100,212.8,-0.016135699027731043,211.054285714286,212.16860000000008
2015-02-12,2015,2,12,Thursday,06,2015-06,193.57,203.09,193.28,202.88,15649600,202.88,-0.04661653208027705,211.16785714285746,211.5934000000001
2015-02-13,2015,2,13,Friday,06,2015-06,202.9,205.99,200.91,203.77,6191000,203.77,0.004386826538980593,210.96928571428603,211.04020000000008
2015-02-17,2015,2,17,Tuesday,07,2015-07,205.7,205.7,201.5,204.35,3979600,204.35,0.002846355297118075,210.85285714285743,210.5412000000001
2015-02-18,2015,2,18,Wednesday,07,2015-07,204.17,206.17,202.6,204.46,2713600,204.46,0.0005382951165455729,211.21642857142888,210.06480000000008
2015-02-19,2015,2,19,Thursday,07,2015-07,205.0,212.44,203.75,211.71,5154100,211.71,0.035459257370298536,211.68142857142888,209.82480000000007
2015-02-20,2015,2,20,Friday,07,2015-07,210.78,217.6,209.81,217.11,5982100,217.11,0.025506559563727382,212.6464285714289,209.87980000000007
2015-02-23,2015,2,23,Monday,08,2015-08,215.66,218.2,206.33,207.34,8499800,207.34,-0.04500024985028306,212.38928571428605,209.68880000000007
2015-02-24,2015,2,24,Tuesday,08,2015-08,207.29,207.29,201.7,204.11,6603600,204.11,-0.01557825689489889,211.3714285714289,209.5742000000001
2015-02-25,2015,2,25,Wednesday,08,2015-08,204.94,207.14,202.58,203.76,3909500,203.76,-0.0017147915460732355,210.3150000000003,209.47180000000012
2015-02-26,2015,2,26,Thursday,08,2015-08,204.0,211.09,202.22,207.19,6472900,207.19,0.016833569037298046,209.32928571428602,209.47560000000013
2015-02-27,2015,2,27,Friday,08,2015-08,206.9,208.55,202.8,203.34,3882100,203.34,-0.01858200713426994,208.32785714285745,209.46160000000012
2015-03-02,2015,3,2,Monday,09,2015-09,202.7,203.34,195.83,197.33,7922100,197.33,-0.029556381504252216,206.88857142857174,209.4520000000001
2015-03-03,2015,3,3,Tuesday,09,2015-09,196.81,200.24,195.32,199.56,4432300,199.56,0.011300844812479616,205.69357142857172,209.3268000000001
2015-03-04,2015,3,4,Wednesday,09,2015-09,199.25,202.52,197.21,202.44,4222000,202.44,0.014431774494118699,204.9535714285717,209.01040000000012
2015-03-05,2015,3,5,Thursday,09,2015-09,202.85,206.19,200.15,200.63,4877000,200.63,-0.008940908598919939,204.79285714285743,208.6372000000001
2015-03-06,2015,3,6,Friday,09,2015-09,199.21,200.75,192.15,193.88,6712400,193.88,-0.03364402051399373,204.08642857142885,208.06280000000007
2015-03-09,2015,3,9,Monday,10,2015-10,194.39,194.49,188.25,190.88,6736700,190.88,-0.015473488366236077,203.12428571428603,207.46100000000007
2015-03-10,2015,3,10,Tuesday,10,2015-10,188.46,193.5,187.6,190.32,5579700,190.32,-0.0029337675202677493,202.11428571428604,206.82220000000004
2015-03-11,2015,3,11,Wednesday,10,2015-10,191.15,196.18,191.01,193.74,4974900,193.74,0.017969724870382064,200.8307142857146,206.14060000000006
2015-03-12,2015,3,12,Thursday,10,2015-10,193.75,194.45,189.75,191.07,4149300,191.07,-0.01378134661526853,198.97071428571462,205.44780000000006
2015-03-13,2015,3,13,Friday,10,2015-10,188.95,191.75,187.32,188.68,5434300,188.68,-0.012508580922289791,197.63785714285746,204.77680000000007
2015-03-16,2015,3,16,Monday,11,2015-11,192.0,195.91,189.8,195.7,5628800,195.7,0.037205875264813004,197.03714285714315,204.2426000000001
2015-03-17,2015,3,17,Tuesday,11,2015-11,195.43,198.71,193.94,194.73,4894100,194.73,-0.004956572487631039,196.39214285714317,203.7510000000001
2015-03-18,2015,3,18,Wednesday,11,2015-11,194.96,200.88,193.11,200.71,4820900,200.71,0.03070924417158194,195.929285714286,203.5634000000001
2015-03-19,2015,3,19,Thursday,11,2015-11,202.0,204.59,194.53,195.65,8475200,195.65,-0.025210565732262546,195.3800000000003,203.25080000000005
2015-03-20,2015,3,20,Friday,11,2015-11,197.45,198.99,195.62,198.08,4269500,198.08,0.01242017894391556,195.43357142857172,202.99340000000004
2015-03-23,2015,3,23,Monday,12,2015-12,198.5,200.5,197.47,199.63,2631600,199.63,0.007825136497523921,195.43857142857175,202.77360000000002
2015-03-24,2015,3,24,Tuesday,12,2015-12,201.58,203.79,199.75,201.72,3649900,201.72,0.010469349730855892,195.38714285714315,202.6748
2015-03-25,2015,3,25,Wednesday,12,2015-12,198.27,198.59,192.7,194.3,5730400,194.3,-0.036783651219727265,194.93500000000031,202.5166
2015-03-26,2015,3,26,Thursday,12,2015-12,193.92,194.79,189.7,190.41,4128000,190.41,-0.02002058326582845,194.68714285714313,202.2398
2015-03-27,2015,3,27,Friday,12,2015-12,189.07,189.29,181.4,185.0,8604900,185.0,-0.028412391986030627,194.26714285714314,202.08599999999998
2015-03-30,2015,3,30,Monday,13,2015-13,185.85,192.25,181.8,190.57,10089500,190.57,0.030108147698479693,194.28500000000028,202.05999999999997
2015-03-31,2015,3,31,Tuesday,13,2015-13,193.53,193.76,188.41,188.77,5026600,188.77,-0.009445363816854235,193.9300000000003,201.974
2015-04-01,2015,4,1,Wednesday,13,2015-13,188.7,192.3,186.05,187.59,3794600,187.59,-0.0062510351637601325,193.68142857142885,201.88719999999998
2015-04-02,2015,4,2,Thursday,13,2015-13,190.23,193.23,190.0,191.0,5010400,191.0,0.018177961131611742,193.84714285714315,201.77579999999998
2015-04-06,2015,4,6,Monday,14,2015-14,198.0,207.75,197.5,203.1,12455800,203.1,0.06335081729589342,194.3757142857146,201.80539999999996
2015-04-07,2015,4,7,Tuesday,14,2015-14,202.51,205.06,201.14,203.25,4347900,203.25,0.0007385223632534466,194.98428571428602,201.84459999999996
2015-04-08,2015,4,8,Wednesday,14,2015-14,208.2,210.9,205.87,207.67,6303100,207.67,0.02174660845729548,195.4814285714289,201.86699999999996
2015-04-09,2015,4,9,Thursday,14,2015-14,208.43,210.37,206.12,210.09,3800200,210.09,0.01165309476709564,196.51285714285746,201.9492
2015-04-10,2015,4,10,Friday,14,2015-14,209.85,211.65,209.0,210.9,4067700,210.9,0.003855478950511415,197.42857142857176,202.17979999999997
2015-04-13,2015,4,13,Monday,15,2015-15,210.44,213.0,209.05,209.78,3758200,209.78,-0.005310550733051311,198.15357142857175,202.27139999999997
2015-04-14,2015,4,14,Tuesday,15,2015-15,208.57,209.49,205.5,207.46,3026000,207.46,-0.011059167122364655,198.56357142857178,202.34859999999992
